Sample Date,Enterococci Results,Year Population,Day Before Precipitation,Day of Precipitation,Water Temperature,Sum Precip
5/31/2017,32,8437695,0.03,0.05,16.08,0.08
6/20/2017,32,8437695,1.22,0.01,20.06,1.23
6/20/2017,32,8437695,1.22,0.01,20.06,1.23
6/27/2017,32,8437695,0,0.16,20.16,0.16
8/22/2017,32,8437695,0,0.23,24.25,0.23
8/22/2017,32,8437695,0,0.23,24.25,0.23
8/21/2018,32,8396614,0,0.07,24.5,0.07
6/18/2019,32,8342925,0,0.63,17.82,0.63
6/18/2019,32,8342925,0,0.63,17.82,0.63
7/30/2019,32,8342925,0,0,22.09,0
8/6/2019,32,8342925,0,0,22.5,0
6/8/2005,36,7939571,0,0,17.89,0
6/28/2005,36,7939571,0.61,0.05,21.01,0.66
7/19/2005,36,7939571,0,0,23.89,0
8/16/2005,36,7939571,0.02,0,24.35,0.02
5/9/2006,36,7904335,0,0,13.6,0
6/6/2006,36,7904335,0.01,0,17.85,0.01
7/20/2006,36,7904335,0,0,22.46,0
7/24/2006,36,7904335,0,0,23.35,0
9/6/2006,36,7904335,0.29,0,21.38,0.29
9/6/2006,36,7904335,0.29,0,21.38,0.29
9/6/2006,36,7904335,0.29,0,21.38,0.29
9/6/2006,36,7904335,0.29,0,21.38,0.29
9/6/2006,36,7904335,0.29,0,21.38,0.29
9/6/2006,36,7904335,0.29,0,21.38,0.29
6/11/2007,36,7908735,0,0.05,19.07,0.05
7/25/2007,36,7908735,0,0,22.24,0
4/22/2008,36,7945783,0,0,11.29,0
5/1/2008,36,7945783,0,0.09,12.91,0.09
5/1/2008,36,7945783,0,0.09,12.91,0.09
5/1/2008,36,7945783,0,0.09,12.91,0.09
5/1/2008,36,7945783,0,0.09,12.91,0.09
5/26/2009,36,7991063,0,0,17.09,0
6/30/2009,36,7991063,0,0.24,22.62,0.24
7/7/2009,36,7991063,0,0.42,22.14,0.42
7/20/2009,36,7991063,0,0,22.58,0
7/7/2010,36,8190105,0,0,21.88,0
7/27/2010,36,8190105,0,0,24.16,0
8/26/2010,36,8190105,0.47,0,22.5,0.47
9/8/2010,36,8190105,0,0,22.72,0
5/24/2011,36,8272864,0.02,0,15.78,0.02
6/21/2011,36,8272864,0,0,20.89,0
7/27/2011,36,8272864,0.29,0,22.78,0.29
8/2/2011,36,8272864,0.01,0,24.25,0.01
8/31/2011,36,8272864,0,0,23.75,0
4/24/2012,36,8346715,0.23,0,12.68,0.23
4/24/2012,36,8346715,0.23,0,12.68,0.23
5/1/2012,36,8346715,0,0.73,12.34,0.73
7/23/2012,36,8346715,0,0.07,22.84,0.07
7/31/2012,36,8346715,0,0,23.92,0
7/31/2012,36,8346715,0,0,23.92,0
8/7/2012,36,8346715,0.01,0,25.55,0.01
5/28/2013,36,8396207,0,0.41,14.97,0.41
6/5/2013,36,8396207,0,0,16.66,0
7/2/2013,36,8396207,0.73,0.06,22.13,0.79
7/16/2013,36,8396207,0,0,22.75,0
8/20/2013,36,8396207,0,0,21.98,0
8/20/2013,36,8396207,0,0,21.98,0
7/8/2014,36,8433867,0,0.18,20.65,0.18
7/8/2014,36,8433867,0,0.18,20.65,0.18
8/12/2014,36,8433867,0,0.14,23.17,0.14
8/12/2014,36,8433867,0,0.14,23.17,0.14
4/28/2015,36,8463157,0,0,8.54,0
5/19/2015,36,8463157,0,0.01,14.37,0.01
6/30/2015,36,8463157,0,0,20.02,0
7/7/2015,36,8463157,0,0,21.8,0
7/7/2015,36,8463157,0,0,21.8,0
8/4/2015,36,8463157,0,0.3,23.32,0.3
5/23/2017,36,8437695,0.64,0,15.03,0.64
6/20/2017,36,8437695,1.22,0.01,20.06,1.23
6/20/2017,36,8437695,1.22,0.01,20.06,1.23
8/22/2017,36,8437695,0,0.23,24.25,0.23
8/14/2018,36,8396614,0.61,0.58,24.42,1.19
4/30/2019,36,8342925,0.02,0.05,10.67,0.07
4/30/2019,36,8342925,0.02,0.05,10.67,0.07
5/21/2019,36,8342925,0,0,15.05,0
5/29/2019,36,8342925,0.19,0.83,15.44,1.02
5/24/2005,40,7939571,0,0.05,13.66,0.05
5/24/2005,40,7939571,0,0.05,13.66,0.05
9/7/2005,40,7939571,0,0,23.39,0
6/6/2006,40,7904335,0.01,0,17.85,0.01
6/6/2006,40,7904335,0.01,0,17.85,0.01
8/31/2006,40,7904335,0.06,0,22.62,0.06
8/31/2006,40,7904335,0.06,0,22.62,0.06
8/31/2006,40,7904335,0.06,0,22.62,0.06
9/6/2006,40,7904335,0.29,0,21.38,0.29
7/10/2007,40,7908735,0,0,20.81,0
7/25/2007,40,7908735,0,0,22.24,0
4/22/2008,40,7945783,0,0,11.29,0
6/17/2008,40,7945783,0.03,0,20.14,0.03
7/1/2008,40,7945783,0.01,0,21.49,0.01
7/22/2008,40,7945783,0.01,0.01,24.24,0.02
5/26/2009,40,7991063,0,0,17.09,0
6/2/2009,40,7991063,0,0.01,18.8,0.01
6/15/2009,40,7991063,0.02,0.33,20.62,0.35
6/23/2009,40,7991063,0.01,0.15,21.21,0.16
6/15/2010,40,8190105,0.01,0,18.61,0.01
6/15/2010,40,8190105,0.01,0,18.61,0.01
8/10/2010,40,8190105,0,0,23.38,0
8/16/2010,40,8190105,0.07,0.16,23.07,0.23
8/16/2010,40,8190105,0.07,0.16,23.07,0.23
5/24/2011,40,8272864,0.02,0,15.78,0.02
7/6/2011,40,8272864,0,0,22.29,0
9/6/2011,40,8272864,0,2.31,22.1,2.31
4/24/2012,40,8346715,0.23,0,12.68,0.23
5/8/2012,40,8346715,0,0.04,13.47,0.04
6/11/2012,40,8346715,0.02,0,20.1,0.02
6/11/2012,40,8346715,0.02,0,20.1,0.02
7/2/2012,40,8346715,0,0,21.63,0
7/23/2012,40,8346715,0,0.07,22.84,0.07
7/31/2012,40,8346715,0,0,23.92,0
8/7/2012,40,8346715,0.01,0,25.55,0.01
8/20/2012,40,8346715,0,0,23.52,0
5/28/2013,40,8396207,0,0.41,14.97,0.41
7/2/2013,40,8396207,0.73,0.06,22.13,0.79
8/20/2013,40,8396207,0,0,21.98,0
7/8/2014,40,8433867,0,0.18,20.65,0.18
8/12/2014,40,8433867,0,0.14,23.17,0.14
4/28/2015,40,8463157,0,0,8.54,0
5/27/2015,40,8463157,0,0.02,16.07,0.02
6/9/2015,40,8463157,0.04,0.01,17.22,0.05
6/30/2015,40,8463157,0,0,20.02,0
6/30/2015,40,8463157,0,0,20.02,0
8/25/2015,40,8463157,0,0,24.8,0
5/31/2017,40,8437695,0.03,0.05,16.08,0.08
7/11/2017,40,8437695,0,0,21.81,0
8/22/2017,40,8437695,0,0.23,24.25,0.23
9/6/2017,40,8437695,0,0.44,21.73,0.44
7/2/2019,40,8342925,0,0.01,18.5,0.01
7/30/2019,40,8342925,0,0,22.09,0
6/28/2022,41,8467513,0.48,0,19.84,0.48
7/12/2022,41,8467513,0,0,21.75,0
7/12/2022,41,8467513,0,0,21.75,0
8/2/2022,41,8467513,0.41,0,22.42,0.41
8/2/2022,41,8467513,0.41,0,22.42,0.41
8/2/2022,41,8467513,0.41,0,22.42,0.41
8/2/2022,41,8467513,0.41,0,22.42,0.41
8/9/2022,41,8467513,0,0.05,24.57,0.05
8/9/2022,41,8467513,0,0.05,24.57,0.05
8/9/2022,41,8467513,0,0.05,24.57,0.05
6/8/2021,42,8467513,0,0.47,18,0.47
8/10/2021,42,8467513,0.02,0.4,22.23,0.42
8/25/2021,42,8467513,0,0,24.74,0
8/25/2021,42,8467513,0,0,24.74,0
5/3/2022,42,8467513,0.35,0,10.74,0.35
5/10/2022,42,8467513,0,0,11.62,0
5/10/2022,42,8467513,0,0,11.62,0
5/24/2022,42,8467513,0,0,15.74,0
5/24/2022,42,8467513,0,0,15.74,0
6/7/2022,42,8467513,0,0.05,19.45,0.05
7/19/2022,42,8467513,0.34,0,23.52,0.34
7/19/2022,42,8467513,0.34,0,23.52,0.34
7/26/2022,42,8467513,0.76,0,23.93,0.76
5/24/2005,44,7939571,0,0.05,13.66,0.05
5/24/2005,44,7939571,0,0.05,13.66,0.05
8/18/2005,44,7939571,0,0,24.08,0
6/6/2006,44,7904335,0.01,0,17.85,0.01
8/31/2006,44,7904335,0.06,0,22.62,0.06
6/6/2007,44,7908735,0,0,18.25,0
8/13/2007,44,7908735,0,0,24.88,0
4/22/2008,44,7945783,0,0,11.29,0
5/1/2008,44,7945783,0,0.09,12.91,0.09
7/22/2008,44,7945783,0.01,0.01,24.24,0.02
6/15/2010,44,8190105,0.01,0,18.61,0.01
7/7/2010,44,8190105,0,0,21.88,0
8/16/2010,44,8190105,0.07,0.16,23.07,0.23
8/16/2010,44,8190105,0.07,0.16,23.07,0.23
8/16/2010,44,8190105,0.07,0.16,23.07,0.23
9/8/2010,44,8190105,0,0,22.72,0
9/8/2010,44,8190105,0,0,22.72,0
5/3/2011,44,8272864,0,0,11.07,0
5/3/2011,44,8272864,0,0,11.07,0
6/14/2011,44,8272864,0.02,0.03,18.55,0.05
6/28/2011,44,8272864,0,0,22.14,0
7/12/2011,44,8272864,0,0,23.21,0
8/30/2011,44,8272864,0,0,24.18,0
8/31/2011,44,8272864,0,0,23.75,0
8/31/2011,44,8272864,0,0,23.75,0
9/1/2011,44,8272864,0,0,23.26,0
5/21/2012,44,8346715,0,1.08,15.95,1.08
5/23/2012,44,8346715,0.16,0.01,16.66,0.17
5/23/2012,44,8346715,0.16,0.01,16.66,0.17
6/11/2012,44,8346715,0.02,0,20.1,0.02
7/17/2012,44,8346715,0,0,23.65,0
7/17/2012,44,8346715,0,0,23.65,0
7/31/2012,44,8346715,0,0,23.92,0
8/7/2012,44,8346715,0.01,0,25.55,0.01
8/20/2012,44,8346715,0,0,23.52,0
8/20/2012,44,8346715,0,0,23.52,0
5/7/2013,44,8396207,0,0,13.29,0
5/28/2013,44,8396207,0,0.41,14.97,0.41
6/5/2013,44,8396207,0,0,16.66,0
6/5/2013,44,8396207,0,0,16.66,0
7/2/2013,44,8396207,0.73,0.06,22.13,0.79
7/24/2013,44,8396207,0.31,0,24.7,0.31
6/17/2014,44,8433867,0,0,19.83,0
6/17/2014,44,8433867,0,0,19.83,0
5/19/2015,44,8463157,0,0.01,14.37,0.01
5/23/2017,44,8437695,0.64,0,15.03,0.64
6/20/2017,44,8437695,1.22,0.01,20.06,1.23
8/15/2017,44,8437695,0,0.44,23.38,0.44
8/22/2017,44,8437695,0,0.23,24.25,0.23
5/29/2019,44,8342925,0.19,0.83,15.44,1.02
5/29/2019,44,8342925,0.19,0.83,15.44,1.02
8/27/2019,44,8342925,0,0,22.88,0
6/8/2005,48,7939571,0,0,17.89,0
6/8/2005,48,7939571,0,0,17.89,0
7/26/2005,48,7939571,0.02,0,24.64,0.02
8/16/2005,48,7939571,0.02,0,24.35,0.02
6/6/2006,48,7904335,0.01,0,17.85,0.01
7/24/2006,48,7904335,0,0,23.35,0
7/24/2006,48,7904335,0,0,23.35,0
8/1/2006,48,7904335,0,0,23.71,0
8/31/2006,48,7904335,0.06,0,22.62,0.06
6/6/2007,48,7908735,0,0,18.25,0
7/10/2007,48,7908735,0,0,20.81,0
7/25/2007,48,7908735,0,0,22.24,0
9/11/2008,48,7945783,0,0,24.48,0
6/2/2009,48,7991063,0,0.01,18.8,0.01
6/2/2009,48,7991063,0,0.01,18.8,0.01
6/23/2009,48,7991063,0.01,0.15,21.21,0.16
6/23/2009,48,7991063,0.01,0.15,21.21,0.16
7/13/2010,48,8190105,0,0.62,22.79,0.62
8/16/2010,48,8190105,0.07,0.16,23.07,0.23
5/24/2011,48,8272864,0.02,0,15.78,0.02
8/2/2011,48,8272864,0.01,0,24.25,0.01
8/30/2011,48,8272864,0,0,24.18,0
9/1/2011,48,8272864,0,0,23.26,0
4/24/2012,48,8346715,0.23,0,12.68,0.23
5/8/2012,48,8346715,0,0.04,13.47,0.04
5/8/2012,48,8346715,0,0.04,13.47,0.04
5/21/2012,48,8346715,0,1.08,15.95,1.08
5/23/2012,48,8346715,0.16,0.01,16.66,0.17
5/23/2012,48,8346715,0.16,0.01,16.66,0.17
5/23/2012,48,8346715,0.16,0.01,16.66,0.17
7/17/2012,48,8346715,0,0,23.65,0
7/17/2012,48,8346715,0,0,23.65,0
5/28/2013,48,8396207,0,0.41,14.97,0.41
5/13/2014,48,8433867,0,0,11.95,0
6/16/2015,48,8463157,0.55,0.34,19.52,0.89
6/20/2017,48,8437695,1.22,0.01,20.06,1.23
6/27/2017,48,8437695,0,0.16,20.16,0.16
7/18/2017,48,8437695,0,0,23.44,0
8/15/2017,48,8437695,0,0.44,23.38,0.44
8/15/2017,48,8437695,0,0.44,23.38,0.44
9/6/2017,48,8437695,0,0.44,21.73,0.44
9/6/2017,48,8437695,0,0.44,21.73,0.44
9/6/2017,48,8437695,0,0.44,21.73,0.44
4/30/2019,48,8342925,0.02,0.05,10.67,0.07
6/25/2019,48,8342925,0,0.42,18.36,0.42
7/30/2019,48,8342925,0,0,22.09,0
5/24/2005,52,7939571,0,0.05,13.66,0.05
6/6/2006,52,7904335,0.01,0,17.85,0.01
6/6/2006,52,7904335,0.01,0,17.85,0.01
6/6/2006,52,7904335,0.01,0,17.85,0.01
8/2/2006,52,7904335,0,0,23.74,0
8/25/2006,52,7904335,0.49,0.23,23.15,0.72
7/25/2007,52,7908735,0,0,22.24,0
5/1/2008,52,7945783,0,0.09,12.91,0.09
7/22/2008,52,7945783,0.01,0.01,24.24,0.02
5/26/2009,52,7991063,0,0,17.09,0
6/15/2010,52,8190105,0.01,0,18.61,0.01
6/22/2010,52,8190105,0,0.16,20.93,0.16
7/7/2010,52,8190105,0,0,21.88,0
7/13/2010,52,8190105,0,0.62,22.79,0.62
8/10/2010,52,8190105,0,0,23.38,0
8/16/2010,52,8190105,0.07,0.16,23.07,0.23
6/14/2011,52,8272864,0.02,0.03,18.55,0.05
8/30/2011,52,8272864,0,0,24.18,0
9/2/2011,52,8272864,0,0,22.84,0
4/24/2012,52,8346715,0.23,0,12.68,0.23
4/24/2012,52,8346715,0.23,0,12.68,0.23
5/1/2012,52,8346715,0,0.73,12.34,0.73
5/30/2012,52,8346715,0.09,0,19.39,0.09
6/25/2012,52,8346715,0.05,0.28,22.25,0.33
6/25/2012,52,8346715,0.05,0.28,22.25,0.33
7/17/2012,52,8346715,0,0,23.65,0
8/7/2012,52,8346715,0.01,0,25.55,0.01
8/20/2012,52,8346715,0,0,23.52,0
6/5/2013,52,8396207,0,0,16.66,0
7/2/2013,52,8396207,0.73,0.06,22.13,0.79
7/2/2013,52,8396207,0.73,0.06,22.13,0.79
7/16/2013,52,8396207,0,0,22.75,0
8/20/2013,52,8396207,0,0,21.98,0
8/20/2013,52,8396207,0,0,21.98,0
4/29/2014,52,8433867,0,0.03,9.44,0.03
5/13/2014,52,8433867,0,0,11.95,0
7/22/2014,52,8433867,0,0,22.44,0
7/22/2014,52,8433867,0,0,22.44,0
8/26/2014,52,8433867,0,0,23.38,0
5/19/2015,52,8463157,0,0.01,14.37,0.01
6/16/2015,52,8463157,0.55,0.34,19.52,0.89
5/9/2017,52,8437695,0,0,13.01,0
7/6/2017,52,8437695,0,0,20.37,0
9/6/2017,52,8437695,0,0.44,21.73,0.44
9/6/2017,52,8437695,0,0.44,21.73,0.44
5/29/2019,52,8342925,0.19,0.83,15.44,1.02
5/29/2019,52,8342925,0.19,0.83,15.44,1.02
8/6/2019,52,8342925,0,0,22.5,0
6/15/2021,52,8467513,0.1,0,18.89,0.1
6/15/2021,52,8467513,0.1,0,18.89,0.1
6/28/2022,52,8467513,0.48,0,19.84,0.48
7/6/2022,52,8467513,0.08,0,20.7,0.08
7/6/2022,52,8467513,0.08,0,20.7,0.08
8/2/2022,52,8467513,0.41,0,22.42,0.41
8/25/2021,53,8467513,0,0,24.74,0
5/17/2022,53,8467513,0.47,0,13.88,0.47
5/24/2022,53,8467513,0,0,15.74,0
5/24/2022,53,8467513,0,0,15.74,0
5/24/2022,53,8467513,0,0,15.74,0
5/24/2022,53,8467513,0,0,15.74,0
6/14/2022,53,8467513,0,0,19.05,0
7/19/2022,53,8467513,0.34,0,23.52,0.34
7/19/2022,53,8467513,0.34,0,23.52,0.34
7/26/2022,53,8467513,0.76,0,23.93,0.76
8/16/2022,53,8467513,0,0,23.45,0
5/24/2005,56,7939571,0,0.05,13.66,0.05
7/5/2006,56,7904335,0,1.06,19.92,1.06
8/31/2006,56,7904335,0.06,0,22.62,0.06
5/26/2009,56,7991063,0,0,17.09,0
6/15/2009,56,7991063,0.02,0.33,20.62,0.35
6/23/2009,56,7991063,0.01,0.15,21.21,0.16
7/7/2010,56,8190105,0,0,21.88,0
7/7/2010,56,8190105,0,0,21.88,0
7/27/2010,56,8190105,0,0,24.16,0
8/10/2010,56,8190105,0,0,23.38,0
6/14/2011,56,8272864,0.02,0.03,18.55,0.05
6/14/2011,56,8272864,0.02,0.03,18.55,0.05
6/21/2011,56,8272864,0,0,20.89,0
7/27/2011,56,8272864,0.29,0,22.78,0.29
7/27/2011,56,8272864,0.29,0,22.78,0.29
5/8/2012,56,8346715,0,0.04,13.47,0.04
5/21/2012,56,8346715,0,1.08,15.95,1.08
5/30/2012,56,8346715,0.09,0,19.39,0.09
6/25/2012,56,8346715,0.05,0.28,22.25,0.33
7/2/2012,56,8346715,0,0,21.63,0
7/17/2012,56,8346715,0,0,23.65,0
7/17/2012,56,8346715,0,0,23.65,0
8/2/2012,56,8346715,0.39,0,24.34,0.39
8/20/2012,56,8346715,0,0,23.52,0
7/16/2013,56,8396207,0,0,22.75,0
8/20/2013,56,8396207,0,0,21.98,0
6/17/2014,56,8433867,0,0,19.83,0
6/9/2015,56,8463157,0.04,0.01,17.22,0.05
7/7/2015,56,8463157,0,0,21.8,0
5/23/2017,56,8437695,0.64,0,15.03,0.64
5/31/2017,56,8437695,0.03,0.05,16.08,0.08
7/6/2017,56,8437695,0,0,20.37,0
5/29/2019,56,8342925,0.19,0.83,15.44,1.02
5/29/2019,56,8342925,0.19,0.83,15.44,1.02
8/27/2019,56,8342925,0,0,22.88,0
5/24/2005,60,7939571,0,0.05,13.66,0.05
7/21/2005,60,7939571,0,0,24.4,0
8/29/2005,60,7939571,0.02,0,24.52,0.02
6/6/2006,60,7904335,0.01,0,17.85,0.01
6/6/2006,60,7904335,0.01,0,17.85,0.01
7/5/2006,60,7904335,0,1.06,19.92,1.06
8/2/2006,60,7904335,0,0,23.74,0
8/31/2006,60,7904335,0.06,0,22.62,0.06
8/31/2006,60,7904335,0.06,0,22.62,0.06
8/31/2006,60,7904335,0.06,0,22.62,0.06
7/10/2007,60,7908735,0,0,20.81,0
7/25/2007,60,7908735,0,0,22.24,0
7/31/2007,60,7908735,0,0,23.75,0
5/26/2009,60,7991063,0,0,17.09,0
6/15/2009,60,7991063,0.02,0.33,20.62,0.35
6/23/2009,60,7991063,0.01,0.15,21.21,0.16
7/7/2010,60,8190105,0,0,21.88,0
5/3/2011,60,8272864,0,0,11.07,0
7/12/2011,60,8272864,0,0,23.21,0
7/27/2011,60,8272864,0.29,0,22.78,0.29
8/31/2011,60,8272864,0,0,23.75,0
5/1/2012,60,8346715,0,0.73,12.34,0.73
5/8/2012,60,8346715,0,0.04,13.47,0.04
5/23/2012,60,8346715,0.16,0.01,16.66,0.17
7/2/2012,60,8346715,0,0,21.63,0
7/17/2012,60,8346715,0,0,23.65,0
8/7/2012,60,8346715,0.01,0,25.55,0.01
6/5/2013,60,8396207,0,0,16.66,0
7/2/2013,60,8396207,0.73,0.06,22.13,0.79
7/2/2013,60,8396207,0.73,0.06,22.13,0.79
7/24/2013,60,8396207,0.31,0,24.7,0.31
8/6/2013,60,8396207,0,0,22.56,0
8/20/2013,60,8396207,0,0,21.98,0
6/11/2014,60,8433867,0,0.05,17.74,0.05
4/21/2015,60,8463157,0.95,0.23,8.61,1.18
5/19/2015,60,8463157,0,0.01,14.37,0.01
6/16/2015,60,8463157,0.55,0.34,19.52,0.89
6/30/2015,60,8463157,0,0,20.02,0
7/18/2017,60,8437695,0,0,23.44,0
5/29/2019,60,8342925,0.19,0.83,15.44,1.02
5/29/2019,60,8342925,0.19,0.83,15.44,1.02
6/22/2022,62,8467513,0.09,0.1,18.31,0.19
8/23/2022,62,8467513,0.24,0,24.3,0.24
6/28/2022,63,8467513,0.48,0,19.84,0.48
8/23/2022,63,8467513,0.24,0,24.3,0.24
8/23/2022,63,8467513,0.24,0,24.3,0.24
7/19/2005,64,7939571,0,0,23.89,0
8/18/2005,64,7939571,0,0,24.08,0
6/6/2006,64,7904335,0.01,0,17.85,0.01
7/25/2007,64,7908735,0,0,22.24,0
5/26/2009,64,7991063,0,0,17.09,0
5/26/2009,64,7991063,0,0,17.09,0
5/26/2009,64,7991063,0,0,17.09,0
5/26/2009,64,7991063,0,0,17.09,0
7/29/2009,64,7991063,0,1.31,24.92,1.31
6/22/2010,64,8190105,0,0.16,20.93,0.16
8/16/2010,64,8190105,0.07,0.16,23.07,0.23
6/14/2011,64,8272864,0.02,0.03,18.55,0.05
7/27/2011,64,8272864,0.29,0,22.78,0.29
9/6/2011,64,8272864,0,2.31,22.1,2.31
6/11/2012,64,8346715,0.02,0,20.1,0.02
6/11/2012,64,8346715,0.02,0,20.1,0.02
6/11/2012,64,8346715,0.02,0,20.1,0.02
6/25/2012,64,8346715,0.05,0.28,22.25,0.33
7/17/2012,64,8346715,0,0,23.65,0
8/20/2012,64,8346715,0,0,23.52,0
6/17/2013,64,8396207,0,0,19.26,0
7/24/2013,64,8396207,0.31,0,24.7,0.31
4/29/2014,64,8433867,0,0.03,9.44,0.03
5/19/2015,64,8463157,0,0.01,14.37,0.01
7/28/2015,64,8463157,0,0,22.8,0
5/2/2017,64,8437695,0,0,12.73,0
9/6/2017,64,8437695,0,0.44,21.73,0.44
6/8/2021,64,8467513,0,0.47,18,0.47
7/20/2021,64,8467513,0.01,0,24.31,0.01
7/20/2021,64,8467513,0.01,0,24.31,0.01
5/24/2022,64,8467513,0,0,15.74,0
6/7/2022,64,8467513,0,0.05,19.45,0.05
6/7/2022,64,8467513,0,0.05,19.45,0.05
7/19/2022,64,8467513,0.34,0,23.52,0.34
7/26/2022,64,8467513,0.76,0,23.93,0.76
7/26/2022,64,8467513,0.76,0,23.93,0.76
8/16/2022,64,8467513,0,0,23.45,0
5/24/2005,68,7939571,0,0.05,13.66,0.05
5/24/2005,68,7939571,0,0.05,13.66,0.05
5/24/2005,68,7939571,0,0.05,13.66,0.05
5/24/2005,68,7939571,0,0.05,13.66,0.05
8/29/2005,68,7939571,0.02,0,24.52,0.02
7/25/2007,68,7908735,0,0,22.24,0
5/26/2009,68,7991063,0,0,17.09,0
5/26/2009,68,7991063,0,0,17.09,0
6/25/2009,68,7991063,0.27,0,21.57,0.27
5/24/2011,68,8272864,0.02,0,15.78,0.02
4/24/2012,68,8346715,0.23,0,12.68,0.23
5/30/2012,68,8346715,0.09,0,19.39,0.09
8/20/2012,68,8346715,0,0,23.52,0
8/20/2012,68,8346715,0,0,23.52,0
8/20/2012,68,8346715,0,0,23.52,0
6/5/2013,68,8396207,0,0,16.66,0
8/20/2013,68,8396207,0,0,21.98,0
5/13/2014,68,8433867,0,0,11.95,0
7/28/2015,68,8463157,0,0,22.8,0
8/15/2017,68,8437695,0,0.44,23.38,0.44
9/6/2017,68,8437695,0,0.44,21.73,0.44
5/29/2019,68,8342925,0.19,0.83,15.44,1.02
6/25/2019,68,8342925,0,0.42,18.36,0.42
8/6/2019,68,8342925,0,0,22.5,0
8/20/2019,68,8342925,0,0,23.89,0
8/20/2019,68,8342925,0,0,23.89,0
5/24/2005,72,7939571,0,0.05,13.66,0.05
8/18/2005,72,7939571,0,0,24.08,0
8/23/2005,72,7939571,0,0,24.65,0
5/26/2009,72,7991063,0,0,17.09,0
6/15/2009,72,7991063,0.02,0.33,20.62,0.35
6/17/2009,72,7991063,0,0,20.81,0
6/23/2009,72,7991063,0.01,0.15,21.21,0.16
7/7/2009,72,7991063,0,0.42,22.14,0.42
6/14/2011,72,8272864,0.02,0.03,18.55,0.05
8/30/2011,72,8272864,0,0,24.18,0
8/31/2011,72,8272864,0,0,23.75,0
8/31/2011,72,8272864,0,0,23.75,0
5/1/2012,72,8346715,0,0.73,12.34,0.73
6/25/2012,72,8346715,0.05,0.28,22.25,0.33
7/2/2012,72,8346715,0,0,21.63,0
7/2/2012,72,8346715,0,0,21.63,0
7/17/2012,72,8346715,0,0,23.65,0
8/20/2012,72,8346715,0,0,23.52,0
6/11/2014,72,8433867,0,0.05,17.74,0.05
8/12/2014,72,8433867,0,0.14,23.17,0.14
7/14/2015,72,8463157,0,0.95,22.58,0.95
6/20/2017,72,8437695,1.22,0.01,20.06,1.23
5/29/2019,72,8342925,0.19,0.83,15.44,1.02
7/16/2019,72,8342925,0,0,20.86,0
8/23/2022,73,8467513,0.24,0,24.3,0.24
7/27/2021,75,8467513,1.38,0,23.32,1.38
8/25/2021,75,8467513,0,0,24.74,0
5/24/2022,75,8467513,0,0,15.74,0
6/7/2022,75,8467513,0,0.05,19.45,0.05
6/14/2022,75,8467513,0,0,19.05,0
6/22/2022,75,8467513,0.09,0.1,18.31,0.19
6/22/2022,75,8467513,0.09,0.1,18.31,0.19
7/19/2022,75,8467513,0.34,0,23.52,0.34
7/19/2022,75,8467513,0.34,0,23.52,0.34
8/23/2022,75,8467513,0.24,0,24.3,0.24
8/16/2005,76,7939571,0.02,0,24.35,0.02
8/31/2006,76,7904335,0.06,0,22.62,0.06
7/10/2007,76,7908735,0,0,20.81,0
7/25/2007,76,7908735,0,0,22.24,0
6/23/2009,76,7991063,0.01,0.15,21.21,0.16
6/14/2011,76,8272864,0.02,0.03,18.55,0.05
7/27/2011,76,8272864,0.29,0,22.78,0.29
8/31/2011,76,8272864,0,0,23.75,0
9/6/2011,76,8272864,0,2.31,22.1,2.31
9/6/2011,76,8272864,0,2.31,22.1,2.31
5/8/2012,76,8346715,0,0.04,13.47,0.04
5/30/2012,76,8346715,0.09,0,19.39,0.09
8/20/2012,76,8346715,0,0,23.52,0
8/5/2014,76,8433867,0,0,22.66,0
5/19/2015,76,8463157,0,0.01,14.37,0.01
6/30/2015,76,8463157,0,0,20.02,0
7/28/2015,76,8463157,0,0,22.8,0
5/31/2017,76,8437695,0.03,0.05,16.08,0.08
8/1/2017,76,8437695,0,0,23.88,0
6/25/2019,76,8342925,0,0.42,18.36,0.42
8/6/2019,76,8342925,0,0,22.5,0
8/18/2005,80,7939571,0,0,24.08,0
5/15/2006,80,7904335,0,0.63,14.38,0.63
5/30/2006,80,7904335,0.2,0,15.92,0.2
6/6/2006,80,7904335,0.01,0,17.85,0.01
7/25/2007,80,7908735,0,0,22.24,0
7/31/2007,80,7908735,0,0,23.75,0
5/1/2008,80,7945783,0,0.09,12.91,0.09
5/1/2008,80,7945783,0,0.09,12.91,0.09
5/26/2009,80,7991063,0,0,17.09,0
6/15/2009,80,7991063,0.02,0.33,20.62,0.35
6/23/2009,80,7991063,0.01,0.15,21.21,0.16
6/25/2009,80,7991063,0.27,0,21.57,0.27
7/7/2010,80,8190105,0,0,21.88,0
8/8/2011,80,8272864,0.17,0,24.63,0.17
8/30/2011,80,8272864,0,0,24.18,0
8/20/2012,80,8346715,0,0,23.52,0
8/20/2012,80,8346715,0,0,23.52,0
7/24/2013,80,8396207,0.31,0,24.7,0.31
4/29/2014,80,8433867,0,0.03,9.44,0.03
7/8/2014,80,8433867,0,0.18,20.65,0.18
6/20/2017,80,8437695,1.22,0.01,20.06,1.23
7/19/2005,84,7939571,0,0,23.89,0
8/18/2005,84,7939571,0,0,24.08,0
7/24/2006,84,7904335,0,0,23.35,0
8/25/2006,84,7904335,0.49,0.23,23.15,0.72
8/25/2006,84,7904335,0.49,0.23,23.15,0.72
